"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"east_of_england","p_ICU_2",-9.5370157521471e-05,5.05357989371398e-05,1.38178918299217e-05,5.0054074381212e-06,9.9023417111713e-06,-2.1477139247753e-06,-4.41018141575505e-06,8.7808972659467e-07,-8.04966535023483e-06,5.04907710203546e-06,-2.67646506219677e-06,1.89629579503525e-06,-2.90297375956522e-06,-1.43935842437035e-05,1.42685914211227e-05,9.15925739583651e-06,-1.86912653933411e-06,4.4697153818111e-07,3.18326742249909e-05,-1.96199329366032e-05,1.1820785114631e-05,-1.89263431322296e-05,4.3172033004297e-05,-4.73295450136749e-06,5.65101469705884e-06,-6.73213659887617e-06,-2.88925014959949e-06,-8.97310066965075e-06,2.47803201032638e-05,-2.09142120402186e-05,0.000611361969364199,-6.24490696673005e-09,1.05152208391574e-09,2.73829241878442e-05,0.000347288799978123,0.000362991345167308,5.79688507653578e-05,1.71082718087587e-05,0.000159879260466805,-2.32736030376823e-05,0.000144998795684854,4.6602764836467e-06,-9.61300668975064e-05,-2.82467467041282e-05,-0.000177020791841376,6.90241290570519e-05,6.21714467638686e-05,0.000394320730492541,-7.68418693046302e-07,-6.91235345867131e-07,9.61098259378042e-06,0.00105106690258469,0.000261327195691913,-0.000557747528984767,-1.47030936359085e-06,-0.00670614642407194,0.00532350098490896,-0.000120119707922286
"east_of_england","p_ICU_D",-0.00277511088483386,-0.00176960040141903,0.000206458257341449,8.64298770776936e-05,9.29944511427581e-05,-0.000122945905915566,2.90240140165759e-05,-4.83969577349308e-05,5.06973862442235e-05,-5.64251193631491e-05,5.31331973156026e-06,-9.00508855838776e-06,9.08879131649493e-05,-0.000229805324950701,0.000632006769946364,8.32283620943307e-05,6.29343513796442e-05,0.000316160340665223,0.000129148993035219,-0.000308960073895893,0.000428111375903214,-0.000474280763230681,0.000547034332613533,-0.000172060317310168,0.000171816514999048,-0.000229980409948446,-1.61926981018281e-05,2.61142428205496e-05,-1.75303884810998e-06,-1.90215247517374e-05,0.0144587302630524,-1.25410920245771e-07,3.47507833680387e-08,0.00129180792466718,0.00256916050860751,0.00613233416237424,0.000722143851378084,0.0005659481727887,0.000898497790445081,-8.57888549154261e-06,-0.000303752763963245,7.12067600622158e-05,-0.00462226394880779,-0.00110819022845173,-0.00283899345737527,0.00147730968145595,0.000394320730492541,0.0112909324399215,1.32852151412551e-05,-5.81114421908576e-06,-0.00959685343659212,-0.000311825138884993,0.000569612630620526,0.00172531521447964,-7.0089764605702e-05,-0.0786401937187062,0.116407518724886,-0.00071208090821831
"east_of_england","p_NC",-1.71275240396518e-07,-5.35484270185709e-06,1.13561433763378e-08,1.33736990441534e-07,5.73590203657152e-08,-4.29285760172128e-07,2.87509437338546e-07,-1.01623206850246e-07,4.12039304424482e-07,-5.39176875809335e-07,1.46276507680789e-07,-1.06714811629781e-07,6.85117084079507e-07,-4.16931509747617e-07,1.98489481888741e-06,1.75277153812823e-07,1.78378541265705e-07,3.43367339048652e-07,-3.79023529521759e-07,-2.18802471897404e-07,6.34314867748231e-07,-8.20268925095021e-07,2.52992124626646e-06,-4.22394022684904e-07,3.30802350207186e-07,-4.24215830708073e-07,2.2786430557136e-08,4.51351573285789e-07,-9.37660462508161e-07,6.48669408751657e-07,1.07893970977097e-06,-1.11904320137687e-10,4.22937080676631e-11,5.29099429424207e-06,3.32772063725852e-07,8.66010587235285e-07,1.46447249883664e-06,-8.90581322975175e-07,-2.69336435773822e-06,1.29440574405453e-06,-3.87166193429173e-06,2.74159543676101e-07,-1.459947858039e-05,-6.58525568585116e-07,-5.18234057502027e-06,2.86483510442399e-07,-7.68418693046302e-07,1.32852151412551e-05,1.05404457115983e-07,2.33917133237024e-08,-2.43864379781572e-05,-3.90513526906111e-05,-8.89458353936026e-06,3.1601613347241e-05,-1.56823640491022e-07,0.000153513503129766,0.00019532704249192,3.92620212136194e-06
"east_of_england","p_NC_weekend",5.15881091229854e-06,-1.28220587223963e-06,-2.11213701967004e-07,-1.74851428372788e-07,2.78811514817431e-08,1.54209579226873e-08,2.87648454632024e-08,5.22327471634622e-08,-3.17378241684469e-08,-2.98896573557015e-07,5.55898744308316e-08,-4.55936150746551e-08,2.651241396726e-07,5.76618674764316e-09,8.62672463373327e-07,6.65252484551483e-08,7.12787573259926e-08,5.63329223681853e-08,-7.16258811532065e-07,4.55915186335133e-07,-1.94671432116994e-07,1.23583680498917e-07,2.89361063128027e-06,6.0013804999406e-08,-1.65943523236487e-07,1.27122340844732e-07,4.97715405311378e-08,1.56134506962051e-07,-4.60747058574727e-07,1.72005368940841e-07,-2.47218193885113e-06,6.94914327124203e-11,-1.49554761872506e-11,-1.54048495532819e-06,1.08093176152976e-06,3.04558992866529e-06,-1.24850014800774e-06,-1.30696383287754e-06,4.4848348215349e-07,3.37605764391248e-07,9.28033669566871e-07,7.85596317371037e-07,-5.44322168324799e-06,1.39295828574368e-06,1.79183334574751e-06,-1.55715291423102e-06,-6.91235345867131e-07,-5.81114421908576e-06,2.33917133237024e-08,3.71759911403404e-08,2.76631963444445e-06,-1.1322366132149e-05,-5.19067685277275e-06,1.78011450090392e-05,3.45104633283239e-08,7.45069207038106e-05,-4.71961508755676e-05,3.13429263300241e-07
"east_of_england","p_W_D",0.00549599597574689,0.00524092114291857,-0.0002595167080284,-0.000105062185548236,0.000161048916428402,-0.000128460304990677,6.36505886511244e-06,-5.84245763091601e-06,-5.52929382784931e-05,0.000100688758919718,-3.69839823106851e-05,5.15420453148485e-05,-0.000108410140125056,0.000133603190044969,-0.000635451799702716,5.79548081618303e-06,-0.000154770376248428,-0.000583032078134224,0.000277553232815476,8.92532971256984e-05,-0.00033461560978187,0.000445440116402831,-0.00116539900109834,0.000191637479013747,-0.000210178545751415,0.000313850079882312,-0.000103511341092449,6.45685737536369e-05,4.80908791460584e-05,-0.000329969275782365,-0.010151930901049,1.18741982306459e-07,-2.33725219823604e-08,1.99148380641117e-05,0.00149559813478126,-0.00638462266849064,-0.000118833107496854,-0.00376407606919796,-0.00193890563721707,-0.000124262275366795,0.0022984880268663,-0.000919279036737506,0.00653798338673847,0.000762619233945483,0.00166822455200542,8.53439469972134e-05,9.61098259378042e-06,-0.00959685343659212,-2.43864379781572e-05,2.76631963444445e-06,0.0237659741797564,0.0223886354993594,0.00291497339139231,-0.00877361369088687,0.000100957041818803,0.0777649535775225,-0.117271943603014,0.000532118957219474
"east_of_england","rel_p_D_delta",0.00386320166913932,0.00788818564937555,2.50203987735194e-06,0.000363256263785287,0.000453458080755485,-6.29037670604788e-05,-0.000269672837398463,0.000202510090529788,-0.000359334700481319,0.00035630949358271,-9.26770921517869e-05,0.000131309556947224,-0.000255356732308705,-8.78296639956649e-05,-0.000893603239323374,0.000174376725625621,-0.000227785238695108,-0.000222416721172181,0.000720510396188311,-0.000258139935029428,-8.67112630570621e-05,0.000235327666585994,-0.00123080348504544,0.000127867741247815,-3.94879293605525e-05,0.000181371029431306,-0.000315613503386763,3.67237217301423e-05,0.000776538895512662,-0.00115713048179496,-0.0050102918539513,1.34460661380159e-09,-1.51938535885305e-08,0.00436437727862067,0.0128560271433192,-0.00306641088924985,0.000820919010910123,-0.0029060854757221,0.000737580979586628,-0.000575696045471731,0.00730205088192381,-0.00190819626347741,0.00508952357079497,-0.000474420413568468,-0.00697535287132777,0.00236093700651704,0.00105106690258469,-0.000311825138884993,-3.90513526906111e-05,-1.1322366132149e-05,0.0223886354993594,0.0591202336077413,0.00958935943319285,-0.0218244643826886,7.31075117901673e-05,-0.015895640021342,0.174540458638154,-0.0018542212876673
"east_of_england","rel_p_H_delta",0.00447601555995702,0.00182320851636619,-5.2029797478576e-05,2.10233264359769e-05,0.000129320826892229,-8.35996521143112e-05,-0.000106900174593586,4.98590387757407e-05,5.12746924504379e-05,-0.000114690278807604,-7.09165236401966e-09,9.12807542908515e-06,-8.14209469569198e-06,-0.000131189669459338,-0.000153280482307814,0.000101454031263941,-0.000169186657491915,0.000145365352505761,-3.22363782849366e-05,-4.97966715379515e-05,-5.384176872126e-05,-3.1690026207748e-05,-0.000450575911201469,7.55434717444663e-06,1.74514729639043e-05,-1.1492052216864e-05,-8.50671682259975e-05,2.20451154993883e-05,0.000138999233986249,-0.000270164525758767,-0.00330657268968244,-4.1463217880047e-08,8.23750296095238e-09,0.00268717266403765,0.0026183504813171,-0.000374088641064951,-0.000489804291116468,-0.000963144006342899,-0.000353255040053755,0.000193785836204507,-9.81389324550155e-05,0.00013604910816762,0.00364967052576959,-0.000461623729078323,-0.00306421079888372,0.000676792403060908,0.000261327195691913,0.000569612630620526,-8.89458353936026e-06,-5.19067685277275e-06,0.00291497339139231,0.00958935943319285,0.00580261738495363,-0.000524742591608069,-4.11019316202925e-06,0.00341679577451917,0.0196119243584261,-0.000359613808947736
"east_of_england","rel_p_ICU_delta",0.0095113654852365,-0.00236726287736044,-0.000279687545973113,-0.000426123334769929,0.000266358757826914,-0.000624684933020954,0.000313541316937605,-0.000212917467812186,0.00053935755340489,-0.000930812588400422,0.000181892087959956,-0.000178901116570794,0.000567781771092397,-0.000334713231431954,0.00213496523655726,0.000206546149237403,-0.00012720991808621,0.000298063046720645,-0.000923130191071853,0.00019548378235392,-0.000161665720038222,-0.000608389266895429,0.00504925250293286,-0.000220841264052761,0.000105323385838856,-0.000225280649505367,-1.29662407353916e-05,0.000311980856141469,-0.000733517277039816,0.000223626682530205,-0.00511999109169064,5.53409839764475e-08,-3.15087872529004e-08,0.0053277737487463,0.00278707936365571,0.00691529852184242,0.000504884452383421,-0.000423257433428521,0.00368273817447173,0.00155362462580295,-0.00490171351966666,0.00174339011726145,-0.00305337318704768,-0.0010136559664766,-0.00398165053201069,0.00010844113938008,-0.000557747528984767,0.00172531521447964,3.1601613347241e-05,1.78011450090392e-05,-0.00877361369088687,-0.0218244643826886,-0.000524742591608069,0.0549993765024861,-3.01075233371443e-05,0.31178722984001,-0.109669874657992,0.00257833583565258
"east_of_england","rho_pillar2_tests",-6.67852294937382e-06,1.50804629267996e-05,-7.03077830142153e-07,-3.3612300372161e-07,2.81281334653925e-08,2.48416088330254e-07,3.65388560257864e-07,-1.39372447035119e-07,-9.70898850966685e-07,1.22742919063218e-06,-9.72768574457668e-08,-2.70947438026732e-08,-7.6065280164154e-07,1.82322421116403e-06,-3.00876406233073e-06,-1.17656896145751e-06,7.08477836963355e-07,-6.1849632209293e-06,1.85823370803162e-06,1.67199513037882e-06,-3.01791689259047e-06,2.57620355338408e-06,-1.76480367745059e-06,1.24854493704418e-06,-1.55297625432442e-06,1.99712917388921e-06,-1.13567929149443e-07,9.78741008687004e-08,-2.34334128153067e-07,-6.69010442025267e-07,-4.52973456724324e-05,8.98411943303121e-10,-2.74892566766069e-10,-1.25777976548792e-05,4.85001453383867e-06,-2.63108712225949e-05,-2.87740546240055e-06,-7.62665150840377e-06,-1.61032682425285e-06,-1.63698054786715e-06,1.5716739421526e-05,-8.47818276219773e-07,2.72660298818544e-05,6.62643201601131e-06,2.24813081449381e-05,-1.05284965734614e-05,-1.47030936359085e-06,-7.0089764605702e-05,-1.56823640491022e-07,3.45104633283239e-08,0.000100957041818803,7.31075117901673e-05,-4.11019316202925e-06,-3.01075233371443e-05,8.8205718344485e-07,0.00068617733199665,-0.000536551410503099,5.00509862245122e-06
"east_of_england","seed_date_delta",0.0437376458399677,0.0254265874662066,-0.00305806263287293,0.0017944836226346,0.00467759691764093,-0.00654634005478166,0.0020777675923673,-0.000901638818586705,0.0029662193636474,-0.0035490795842019,0.00103403855679177,-0.000727597428308881,0.00166276808815255,0.00163289502978444,0.00360997782337684,-0.00344757785090471,0.00135750639085881,-0.0127807996363468,-0.00206773921186506,0.000351704705696903,-0.00556655375007764,-0.00333107482101944,0.0184374566432766,-0.000172633919768153,-3.29622867298809e-05,0.00058048289352553,-0.00251751080008148,0.00518571734797741,-0.00507181799729918,-0.00300992086299326,-0.324407007912571,2.16345936320285e-06,-9.47417010427747e-07,0.085147577290309,0.0385860044119349,-0.0638831120999196,0.0134267451903866,-0.00788405037380801,-0.00623861987258144,0.0127518442418387,0.0147703095063817,0.00077978000897059,0.0397241702636152,-0.00981707057015999,-0.0414768371230614,-0.00790267597079044,-0.00670614642407194,-0.0786401937187062,0.000153513503129766,7.45069207038106e-05,0.0777649535775225,-0.015895640021342,0.00341679577451917,0.31178722984001,0.00068617733199665,6.78122598142705,1.0456314652823,0.0817396710812482
"east_of_england","start_date",-0.118952102307953,-0.0116082098297295,0.00549024421282992,0.0125433006327803,0.00510651055268635,0.000635573697798821,-0.00405770904197505,0.003802375229307,-0.00449357474523148,0.00299527043228159,-0.000137138014266249,0.000850373578173198,0.000497023353031292,-0.00207332218234145,0.00607322776476122,-0.00353463584041785,0.00649352522521761,-0.00516935242921546,0.00622830402493796,-0.00541468101876634,0.0047205488992655,-0.00754882121542634,-0.00025522933036829,-0.00171219240833412,0.00270862397119833,-0.00274146000199792,-0.00237797997992486,0.00216636718903303,0.00589899141471103,-0.0100048118753324,0.100392566626794,-1.49045740792372e-06,-1.92962150418439e-07,0.0764635529298151,0.111309169022511,0.0639819185816915,-0.0190295364500469,0.0316288070736174,0.00959838508240317,-0.00320778537493134,0.106330365891251,-0.0117599503259376,-0.0840184008164419,-0.0111831205881321,-0.0998757402024899,-0.00489026510323945,0.00532350098490896,0.116407518724886,0.00019532704249192,-4.71961508755676e-05,-0.117271943603014,0.174540458638154,0.0196119243584261,-0.109669874657992,-0.000536551410503099,1.0456314652823,8.24004114087068,0.0231697167383071
"east_of_england","ta_delta",-0.000182076321896077,0.00012133280743654,-3.03637715987552e-05,3.96293435928433e-05,3.55123771544808e-05,-8.75511997527414e-05,4.31229842305197e-05,-3.309602670057e-05,5.71442642619926e-05,-1.08282098882406e-05,5.68472466669398e-06,-4.190644311088e-06,1.91265979563028e-05,2.39441861333491e-05,4.26102795374192e-05,-7.66414250111343e-05,3.51827434900414e-05,-0.000228623031108188,1.99118087920694e-05,-3.89445758149381e-05,-3.20666388815724e-05,-5.11048667470383e-05,-0.000233778909461383,-1.17972984770164e-05,4.15840234732381e-06,1.80000030367515e-06,-2.14168935224922e-05,6.950297137672e-05,-0.000110255519889932,2.77737008470302e-05,-0.00358225828940095,1.8459510893931e-08,-5.36284027755312e-09,0.000792567662274359,-0.000442981278753473,-0.00130454576465795,0.000201032326288659,-0.000260464682636818,-0.000737819286173733,0.000164622634887981,7.2448568275117e-05,-2.76760593994761e-05,0.00044854826901141,-0.000125552438522273,0.000109985228436675,-7.2427752127142e-05,-0.000120119707922286,-0.00071208090821831,3.92620212136194e-06,3.13429263300241e-07,0.000532118957219474,-0.0018542212876673,-0.000359613808947736,0.00257833583565258,5.00509862245122e-06,0.0817396710812482,0.0231697167383071,0.00146845519679349
"midlands","alpha_D",0.00406304898824236,0.000444821954591398,4.78588581728551e-06,5.25073415640412e-06,-1.2042301157947e-05,-4.99203955057307e-05,4.4134028356459e-05,-1.80729546033376e-05,-1.68364475715923e-05,4.61072466264323e-05,-3.48244584659897e-05,3.68433802132409e-05,-0.000107685871411215,4.60076010886082e-07,-0.000112000571046194,1.15110865019681e-06,-5.23276722914937e-06,-1.52641835176973e-05,6.40774909336296e-05,-7.68400950708096e-05,1.64518236824558e-05,3.26799968133817e-05,-0.000400697256371819,2.31127510960907e-05,-5.88541100361764e-06,-2.74490422257149e-07,2.92758885562058e-05,-0.000104977117012864,0.000160912164406585,-4.10514089194718e-05,0.00400149794813983,1.70444911119547e-08,-2.34575858020552e-08,-2.93377990966576e-05,0.000456588577490631,0.00113672165624326,-0.000429922516416671,-0.000312901329818,-0.000680733135933948,4.54074098669534e-05,-0.000558986976363587,0.000892124225967948,-0.000209113044058247,0.000515684295441726,-0.00062225047567478,-4.28404831040755e-06,7.2018162971621e-05,0.00159410996461425,-1.66518419785595e-06,1.25540293297336e-06,-0.00071349673980441,4.56402584172304e-05,0.00123367267706294,-0.000104618524155531,7.75836614463757e-06,-0.0205723676750623,0.00971796119221972,-0.000316264353853022
"midlands","alpha_death_hosp",0.000444821954591398,0.000252708203448954,-1.62209526787376e-05,1.79861009746133e-05,2.99542400329849e-06,-1.65732667572352e-05,1.41481834786648e-05,-3.81742322505352e-06,3.24541968911402e-06,3.5940358519339e-05,-6.00062595899205e-06,7.44022509281385e-06,-2.59857863860519e-05,2.32694869121742e-05,-6.04768904904527e-05,1.63092503076776e-06,-7.7594195461882e-06,2.209760886367e-05,-1.54411750399995e-06,-4.86892108963292e-06,2.91848636178025e-06,3.26957726900266e-05,4.60386900049871e-05,1.1998846230818e-05,2.61667791524576e-06,-1.21390732518541e-05,2.77835521807718e-05,-2.38554110070688e-05,3.05325783253439e-05,-2.74311718654186e-06,-0.00098393772596209,-4.02753662819019e-09,2.27061151323307e-09,4.56675192616485e-05,-0.000274252589705079,0.000175740684744946,2.26410591917685e-05,0.000165627832180666,-9.92108803593511e-05,-2.26318064571589e-05,8.88620723749601e-05,-0.000102056653728983,0.000233062260420928,1.72929412937723e-05,-1.21668529019307e-05,-0.000124833508486097,3.11095827327107e-05,-5.43309400530703e-06,5.48223846077764e-07,-4.45305240553553e-07,0.000585548228641665,-0.000764237743607147,-0.00014536791325978,-1.06652542314817e-05,5.24489591219117e-07,0.0123537860008173,0.00837572423232955,3.13899484976974e-06
"midlands","alpha_H",4.78588581728551e-06,-1.62209526787376e-05,8.22506818707759e-06,-2.59348436379296e-06,-2.11720734462321e-06,3.72249636239822e-06,-2.98793501440902e-06,2.08328483446408e-06,-1.46201609927791e-06,-1.85643722107624e-06,4.96633428834576e-07,-1.28011439741965e-07,3.1768886846687e-06,-1.7401477297523e-06,7.37988630442765e-06,-2.33218483884042e-07,2.63876445785679e-06,-2.44011950465369e-06,4.12687799374649e-06,-2.87803221478188e-07,1.88201390160217e-06,-7.18628743644845e-07,1.23341958416057e-05,-4.51308949225422e-07,1.43864631706541e-08,1.67809469985137e-06,-4.99647944416088e-07,-2.84916992627482e-07,-8.11796458513941e-07,1.84378389063345e-06,0.00024539609248034,1.28326067381061e-09,-1.11815193536155e-09,1.63243657533078e-05,6.27480083104154e-05,-2.8569918236202e-05,8.62549369437087e-06,6.29336099718403e-06,-2.75708014578368e-05,3.39430168081608e-06,1.62261271846242e-05,-2.59462942054296e-06,-3.11336662659612e-05,-1.54845631679719e-05,-8.63247899930897e-06,-9.4564823948331e-06,-3.57437407853602e-06,-1.58621784014753e-05,-1.02857948056709e-07,1.31222613404178e-07,-8.98010855388261e-05,-2.88323765799543e-05,5.28222601455994e-05,-1.52131315659163e-05,2.02181935826154e-07,-0.00247842368147331,-0.00147826228405903,-1.70760311413521e-05
"midlands","beta1",5.25073415640412e-06,1.79861009746133e-05,-2.59348436379296e-06,5.45730158532422e-06,7.71229724989711e-07,-1.96845826082178e-06,2.73781534161193e-06,-7.91188801906859e-07,-8.70248856088768e-07,6.65601351723889e-06,-1.41753752349174e-06,1.81999591761354e-06,-4.96021606615549e-06,6.4017134666259e-06,-8.37381549579748e-06,-3.29429969491702e-06,-1.27706169648872e-06,3.66943321159016e-06,8.92782875213924e-07,-9.01774311270324e-07,1.30172991034808e-07,-5.18582945410842e-06,2.19646651480888e-05,1.24676692913554e-06,-4.31566474295355e-08,-2.34997479948585e-06,5.53716321355376e-06,-4.85830132927042e-06,6.37478296948032e-06,-1.1662186586785e-06,-0.000138936436116422,-9.54914153474786e-10,7.718630691967e-10,-4.20026269203453e-05,6.57879511620592e-06,0.000110496292902056,1.65904871095792e-06,1.67206379006753e-06,-1.74212710534609e-06,-5.38374173375694e-06,-2.23910456709768e-06,-1.70856213684909e-05,3.94270934237359e-05,-2.94398179264962e-06,-1.62138091266136e-05,-3.10952111959831e-05,4.17901839639394e-06,7.19328313561247e-05,1.65662764321359e-08,-2.25459982347018e-07,8.94605437945104e-05,2.76662772944799e-05,5.20325053115211e-06,3.89635875568492e-05,-9.93702005596926e-08,0.00274743322958335,0.00360107299712346,2.4217497167863e-05
"midlands","beta10",-1.2042301157947e-05,2.99542400329849e-06,-2.11720734462321e-06,7.71229724989711e-07,5.84803565131534e-06,-6.84504618523131e-06,1.55651773776312e-06,-1.23984686603864e-06,1.36999392166781e-06,-2.39143729185329e-06,8.08418938878253e-08,-6.89556784714574e-07,-4.29608288615603e-07,-1.15088656551081e-06,-3.44631155088652e-06,1.63469621789653e-06,-1.71606284156976e-06,2.93192751848919e-06,-2.00516872648779e-06,1.181703495475e-06,-7.1070751743246e-07,-2.50717916684372e-07,-9.25191763029823e-06,-1.04831233077826e-06,5.04896587577553e-07,-2.18794110799635e-06,2.45956865834029e-06,-4.25551725187689e-06,7.11664093159372e-06,-8.08447292216488e-06,7.68976256131552e-05,2.76800210114279e-11,7.78339012354444e-11,3.61372090772466e-06,3.90212309008755e-06,-2.56902748110596e-05,-6.88386959814386e-06,-1.13529702258349e-05,2.34238464423768e-05,1.7756176494663e-06,-4.88002824326504e-05,2.12617302976448e-05,-5.98234902031439e-06,-2.03867011637853e-06,-1.12839480539595e-05,2.43932808993622e-05,2.94759690053378e-08,2.57813220057036e-05,9.7007572482745e-09,2.65018471698916e-08,2.73610484099328e-05,7.94701362359954e-05,-0.000107751778776643,6.23878431766479e-05,-2.0666240499072e-07,-0.00106746093844225,0.00100518076171309,-1.30107675174899e-05
"midlands","beta11",-4.99203955057307e-05,-1.65732667572352e-05,3.72249636239822e-06,-1.96845826082178e-06,-6.84504618523131e-06,1.56723545392688e-05,-8.93037380149779e-06,6.1735899946893e-06,-4.80206577647383e-06,3.62654665251017e-07,1.57604010314154e-06,-2.92126977178612e-07,6.04278059493842e-06,9.17137890307789e-08,1.86305989227995e-05,2.30370838166583e-07,1.75352100889286e-06,-6.25696144422844e-07,4.50390514014604e-06,1.12339096871685e-06,1.54275296020746e-06,9.02145648799062e-07,2.98958146416784e-05,-2.29640666117189e-06,7.91953915486818e-07,2.72191515992113e-06,-2.44805134011581e-06,5.70254028100901e-06,-9.67896641124302e-06,8.66447771097653e-06,-0.000234194612282763,2.77000640142045e-10,-1.15950815067254e-10,2.15856277508652e-06,1.39783713327606e-05,-1.75146405434072e-05,8.86121978092412e-06,1.26168924386346e-05,1.74371672979428e-05,3.1794789731407e-06,5.32088452524894e-05,-3.89016702157915e-05,-1.11157478811977e-05,-2.40228700288913e-05,1.9750270654234e-05,-3.6613734498191e-05,-7.51816794131685e-06,-0.000116466608793518,-1.6242604699488e-08,1.07067112850798e-07,-1.09574298819546e-06,1.46686448324068e-05,4.3463285517272e-05,-4.10196051058459e-05,2.58879948293972e-07,0.000160097365026652,-0.00189001751550017,6.99055600076392e-06
"midlands","beta12",4.4134028356459e-05,1.41481834786648e-05,-2.98793501440902e-06,2.73781534161193e-06,1.55651773776312e-06,-8.93037380149779e-06,9.25005887348551e-06,-6.91805616289145e-06,5.1744264059563e-06,5.27444139020831e-06,-2.10629779773205e-06,1.89137067159405e-06,-7.22588878817591e-06,3.54119613083177e-06,-1.53681359092446e-05,-2.51493040178061e-06,1.24525203875312e-06,-2.43593218815227e-06,-1.71342280016746e-06,-2.48353061121235e-06,9.84855078321504e-07,-2.68180262367463e-06,-2.27038998254478e-05,2.87202584851277e-06,-6.02385103937667e-07,-1.44581705070807e-06,-3.47300587410689e-07,-6.21451141178531e-07,3.4054840645042e-06,-1.14143061777747e-06,-7.56504121412304e-06,-9.29148008082374e-10,6.83011058028707e-10,-3.49288438009611e-05,-2.62705168530169e-05,6.04981578791343e-05,-8.67574515367312e-06,-1.82543299755269e-05,-2.18312090763956e-05,-8.00551039784448e-06,-5.90225488950767e-06,3.35450047199993e-06,2.55241498764566e-05,2.70539841808725e-05,-1.31345297983736e-05,8.83375600120552e-06,5.8152741248488e-06,6.95288994055257e-05,9.57016594294176e-08,-1.81051911815869e-07,-3.71238008342666e-05,-1.33934378005229e-06,2.83649404534228e-05,-1.18193879899032e-05,-1.82915141940549e-07,0.00168166477962779,0.00176967909252772,4.81486857837518e-06
"midlands","beta13",-1.80729546033376e-05,-3.81742322505352e-06,2.08328483446408e-06,-7.91188801906859e-07,-1.23984686603864e-06,6.1735899946893e-06,-6.91805616289145e-06,8.20864156735923e-06,-1.19849010025783e-05,2.58522870155611e-06,6.97292274411078e-07,-4.58945852990978e-07,4.8684472910474e-06,-1.87807027899431e-06,1.43981456115442e-05,4.9668793552622e-07,-1.67364809747269e-06,3.11954573236316e-06,2.96276039323678e-06,1.18938701802938e-06,-1.82296196114149e-06,8.91380582476767e-07,1.71034588097062e-05,-3.14112590587044e-06,9.15637863482496e-07,6.16050642165202e-07,3.01891827056181e-06,-3.11783447583359e-06,2.14258782237292e-06,-1.00021373050857e-07,6.68811139103891e-05,1.09237492017141e-09,-7.52643336544576e-10,1.26838558407712e-05,3.27579480962503e-05,-3.84056893781178e-07,7.80638219898942e-06,2.41706347046455e-05,-9.44187165772197e-06,6.26672503200228e-06,4.11924991861816e-06,-4.34863154793727e-06,-2.5338445668854e-05,-2.02811482460345e-05,1.27119483496627e-06,-1.91059562622568e-05,-4.98001053681923e-06,-1.40585854152499e-05,-8.1808551909861e-08,8.41585626338718e-08,6.25346643277056e-05,-5.04635945453081e-05,1.11837392087209e-05,3.28563611532269e-05,4.19920374015962e-07,-0.000802886930221842,-0.00030896361565737,1.42175639080672e-05
"midlands","beta14",-1.68364475715923e-05,3.24541968911402e-06,-1.46201609927791e-06,-8.70248856088768e-07,1.36999392166781e-06,-4.80206577647383e-06,5.1744264059563e-06,-1.19849010025783e-05,3.1191186383907e-05,-1.92829223592809e-05,1.85762310925091e-06,-1.73486037218569e-06,-2.19418314399819e-06,2.38314101600746e-06,-2.19092081448914e-05,2.20913480521615e-06,1.88263744645566e-06,-1.76901289603521e-06,-7.38930402644768e-06,1.40815611114106e-06,2.35091296221753e-06,7.02599125429635e-06,1.35971414664051e-05,6.38349554384879e-06,-1.35727068463256e-06,-2.00131799542009e-07,-4.40663401100032e-06,8.05431736465733e-06,-1.08831689103982e-05,3.49690903695378e-06,-0.00029694209742679,-2.22224298731918e-09,1.35536846382971e-09,4.17180604551853e-05,-0.000106438431769407,-0.000118536138799224,1.37930042610008e-05,4.09446019149445e-06,3.68417112412712e-05,-6.40163810918515e-06,4.3660432659171e-05,-2.73214242210832e-05,7.56147105334405e-05,3.31600634022058e-06,4.67977928837986e-05,1.63614133944485e-05,1.02301320618792e-05,-8.50335108677925e-05,-5.37209266348117e-08,-3.30534527518466e-08,1.39148715332147e-05,9.60814456916701e-07,-7.49717045669853e-06,-0.000138242243509586,-1.10616122708632e-06,0.00114960547154508,-0.00195257194558923,-4.19607273018559e-05
